ts_score,source,url_hash,accommodation_id,ville_label,code_postal,code_dept,in_scope_encadrement,surface_m2,loyer_eur_total,eur_per_m2,dpe_letter,ges_letter,meuble,commune_slug,plafond_applied_eur_m2,encadrement_violation,encadrement_excess_eur_m2,encadrement_excess_pct,dpe_violation,violation_type,violation_score,score_version
2026-06-23T05:52:49+00:00,locservice,b5c7b5de7c706228,101102,Nantes (44000),44000,44,false,50,940,18.8,D,D,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,04658e88e182d6d6,101170,Nantes (44000),44000,44,false,27,505,18.7,C,C,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,6f0d415c7e683766,101826,Villeneuve-Tolosane (31270),31270,31,false,26,570,21.92,A,A,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,c58a8e164e57f41b,105108,Nantes (44000),44000,44,false,28,525,18.75,C,C,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,4932fd4eba71a98e,106807,Lyon 03 (69003),69003,69,true,25,695,27.8,C,A,false,lyon,20.2,clear,7.6,37.6,none,encadrement,2,0.2.0
2026-06-23T05:52:49+00:00,locservice,5574b35f2be2f533,107079,Frouzins (31270),31270,31,false,160,1750,10.94,C,C,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,c68873890025c016,107237,Pessac (33600),33600,33,false,22,535,24.32,E,C,false,,,none,,,future_E_2034,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,68f7ece0b1b2f4d1,109231,Toulouse (31000),31000,31,false,20,600,30.0,C,A,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,31e4c563285b5aef,111072,Roubaix (59100),59100,59,false,44,657,14.93,C,D,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,7bec3a9cd15b0ac6,114725,Toulouse (31000),31000,31,false,22,600,27.27,C,C,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,85b44bf2a5a21261,130200,Lyon 08 (69008),69008,69,true,28,650,23.21,E,C,true,lyon,20.2,clear,3.01,14.9,future_E_2034,encadrement,2,0.2.0
2026-06-23T05:52:49+00:00,locservice,623bdfc75f447696,130230,Marcq-en-Barœul (59700),59700,59,false,73,1250,17.12,D,D,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,66a2fc0e378d4e5d,134779,Aix-en-Provence (13080),13080,13,false,28,720,25.71,C,C,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,67b3cae6911e439a,135351,Paris 20 (75020),75020,75,true,26,1200,46.15,F,C,true,paris,40.0,clear,6.15,15.4,future_F_2028,encadrement,2,0.2.0
2026-06-23T05:52:49+00:00,locservice,b10842aea973e661,135561,Paris 07 (75007),75007,75,true,103,4190,40.68,D,B,false,paris,40.0,presumed,0.68,1.7,none,encadrement,1,0.2.0
2026-06-23T05:52:49+00:00,locservice,d2ab4f1251eaf108,136972,Roubaix (59100),59100,59,false,54,700,12.96,C,C,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,8c98fb0e799928dc,144388,Villeneuve-Tolosane (31270),31270,31,false,20,550,27.5,A,B,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,ac06beede73a312b,146334,Lyon 04 (69004),69004,69,true,28,720,25.71,D,B,true,lyon,20.2,clear,5.51,27.3,none,encadrement,2,0.2.0
2026-06-23T05:52:49+00:00,locservice,af0b713eb9208c24,154046,Nantes (44000),44000,44,false,39,630,16.15,D,B,false,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,5362dfd19ddfb213,1549138,Nantes (44000),44000,44,false,23,585,25.43,C,C,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,c04335a5c5557c32,156713,Paris 11 (75011),75011,75,true,50,2700,54.0,E,B,true,paris,40.0,clear,14.0,35.0,future_E_2034,encadrement,2,0.2.0
2026-06-23T05:52:49+00:00,locservice,c83efeef1f1fc77d,159179,Lyon 03 (69003),69003,69,true,35,1010,28.86,C,B,true,lyon,20.2,clear,8.66,42.9,none,encadrement,2,0.2.0
2026-06-23T05:52:49+00:00,locservice,fa516b080d0f6cbc,162224,Toulouse (31000),31000,31,false,30,670,22.33,C,B,true,,,none,,,none,none,0,0.2.0
2026-06-23T05:52:49+00:00,locservice,d41475bff4576176,1622977,Villeneuve-d&#039;Ascq (59491),59491,59,false,15,440,29.33,C,C,true,,,none,,,none,none,0,0.2.0
