ts_score,source,url_hash,accommodation_id,ville_label,code_postal,code_dept,in_scope_encadrement,surface_m2,loyer_eur_total,eur_per_m2,dpe_letter,ges_letter,meuble,commune_slug,plafond_applied_eur_m2,encadrement_violation,encadrement_excess_eur_m2,encadrement_excess_pct,dpe_violation,violation_type,violation_score,score_version
2026-05-17T22:46:03+00:00,locservice,17d04de898b7b6c2,100682,Caluire-et-Cuire (69300),69300,69,false,70,1000,14.29,D,D,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,b5c7b5de7c706228,101102,Nantes (44000),44000,44,false,50,1065,21.3,D,D,false,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,ce10e8a0c438b712,105950,Nantes (44000),44000,44,false,35,795,22.71,C,A,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,ae4b73cae11ad9d8,106121,Lyon 03 (69003),69003,69,true,31,630,20.32,D,C,true,lyon,20.2,presumed,0.12,0.6,none,encadrement,1,0.2.0
2026-05-17T22:46:03+00:00,locservice,c6fc3ab0f954ff81,106260,Toulouse (31000),31000,31,false,20,600,30.0,E,E,true,,,none,,,future_E_2034,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,5574b35f2be2f533,107079,Frouzins (31270),31270,31,false,160,1800,11.25,C,C,false,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,fb0ee497c4534000,109095,Toulouse (31000),31000,31,false,30,640,21.33,D,A,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,512089adbdc0429a,120486,Paris 17 (75017),75017,75,true,30,1254,41.8,E,B,true,paris,40.0,presumed,1.8,4.5,future_E_2034,encadrement,1,0.2.0
2026-05-17T22:46:03+00:00,locservice,67926690c7b1cc5b,125421,Le Bouscat (33110),33110,33,false,48,818,17.04,D,B,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,2c1c70e3ac724b4a,140058,Marseille 09 (13009),13009,13,false,40,670,16.75,C,B,false,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,211fb6e29220b219,146042,Villeneuve-d&#039;Ascq (59491),59491,59,false,19,530,27.89,D,D,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,121a2cd3d2a37a17,1544745,Nantes (44000),44000,44,false,77,1295,16.82,D,E,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,9623373daafb77c3,1548589,Ebersheim (67600),67600,67,false,29,570,19.66,D,B,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,ab408f5b0c3c583c,157768,Craponne (69290),69290,69,false,67,1055,15.75,C,C,false,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,991683431ed7f0b1,158691,Paris 15 (75015),75015,75,true,27,1300,48.15,D,D,true,paris,40.0,clear,8.15,20.4,none,encadrement,2,0.2.0
2026-05-17T22:46:03+00:00,locservice,3badf2cb3e54d86a,160088,Écully (69130),69130,69,false,68,998,14.68,E,D,false,,,none,,,future_E_2034,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,4c723fe057250ade,1612748,Nantes (44000),44000,44,false,30,620,20.67,C,C,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,0d4ec398321747f0,1626269,Rennes (35000),35000,35,false,10,330,33.0,A,A,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,a46b21c3f1ea7fe4,1636583,Paris 14 (75014),75014,75,true,16,800,50.0,E,E,true,paris,40.0,clear,10.0,25.0,future_E_2034,encadrement,2,0.2.0
2026-05-17T22:46:03+00:00,locservice,ca731be8c5a797f4,1643247,Villemomble (93250),93250,93,false,45,800,17.78,D,E,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,d5ece159e94ee869,165517,Bordeaux (33000),33000,33,true,20,520,26.0,E,E,true,bordeaux,20.9,clear,5.1,24.4,future_E_2034,encadrement,2,0.2.0
2026-05-17T22:46:03+00:00,locservice,b0654f5ae04641bc,1669949,Antibes (06160),06160,06,false,28,800,28.57,C,C,true,,,none,,,none,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,da06ed0bb0169a21,169964,Bordeaux (33000),33000,33,true,33,720,21.82,E,C,false,bordeaux,20.9,presumed,0.92,4.4,future_E_2034,encadrement,1,0.2.0
2026-05-17T22:46:03+00:00,locservice,19466ebda59dc9ac,1712476,Paris 01 (75001),75001,75,true,20,1200,60.0,E,E,true,paris,40.0,clear,20.0,50.0,future_E_2034,encadrement,2,0.2.0
2026-05-17T22:46:03+00:00,locservice,e0c5e0d325062859,1717746,Strasbourg (67000),67000,67,false,76,1380,18.16,E,F,false,,,none,,,future_E_2034,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,38c4073e255dcc41,1759715,Paris 01 (75001),75001,75,true,12,850,70.83,D,D,true,paris,40.0,clear,30.83,77.1,none,encadrement,2,0.2.0
2026-05-17T22:46:03+00:00,locservice,fc9041b557fdea82,177120,Paris 14 (75014),75014,75,true,30,1085,36.17,E,E,false,paris,40.0,none,0.0,0.0,future_E_2034,none,0,0.2.0
2026-05-17T22:46:03+00:00,locservice,5bf28dca444dab25,1771350,Paris 17 (75017),75017,75,true,14,570,40.71,D,D,true,paris,40.0,presumed,0.71,1.8,none,encadrement,1,0.2.0
2026-05-17T22:46:03+00:00,locservice,00f9c61620ea8e0d,1803561,Caluire-et-Cuire (69300),69300,69,false,54,900,16.67,C,B,false,,,none,,,none,none,0,0.2.0
